,Labels,MAL,NV,BCC,AK,BK,DF,SCC
0,0.0,0.86181640625,0.00679779052734375,0.007843017578125,0.077392578125,0.0084381103515625,0.002079010009765625,0.035369873046875
1,0.0,0.386474609375,0.5419921875,0.0010480880737304688,0.004688262939453125,0.059906005859375,0.005062103271484375,0.0009374618530273438
2,0.0,0.8427734375,0.03729248046875,0.020172119140625,0.039306640625,0.057464599609375,0.0009889602661132812,0.0019969940185546875
3,0.0,0.03021240234375,0.67431640625,0.048614501953125,0.00015878677368164062,0.24609375,0.0001308917999267578,0.0004949569702148438
4,0.0,1.0,8.344650268554688e-06,0.00013720989227294922,2.384185791015625e-07,4.231929779052734e-06,5.960464477539062e-07,1.4662742614746094e-05
5,0.0,0.4921875,0.1905517578125,0.1343994140625,0.0007104873657226562,0.160400390625,0.005222320556640625,0.0163726806640625
6,0.0,0.8466796875,0.1488037109375,0.0011205673217773438,5.882978439331055e-05,0.00302886962890625,0.00036072731018066406,0.00011748075485229492
7,0.0,0.99462890625,0.0026721954345703125,0.00211334228515625,0.00010180473327636719,0.00016486644744873047,5.9723854064941406e-05,8.893013000488281e-05
8,0.0,0.004276275634765625,0.11767578125,0.0007791519165039062,0.00029850006103515625,0.87646484375,0.0004024505615234375,0.00035119056701660156
9,0.0,0.8544921875,0.1302490234375,0.0002906322479248047,5.120038986206055e-05,0.01276397705078125,0.0017042160034179688,0.0003063678741455078
10,0.0,0.02874755859375,0.0016717910766601562,0.400390625,0.07720947265625,0.0108795166015625,0.04156494140625,0.439697265625
11,0.0,0.90478515625,0.0038967132568359375,0.0731201171875,0.0002448558807373047,0.004940032958984375,0.004093170166015625,0.0087432861328125
12,0.0,0.99951171875,4.774332046508789e-05,0.00039505958557128906,3.5762786865234375e-07,2.1159648895263672e-05,2.8014183044433594e-06,4.4465065002441406e-05
13,0.0,0.019073486328125,5.0902366638183594e-05,0.1121826171875,0.0027561187744140625,0.00011080503463745117,0.002346038818359375,0.86328125
14,0.0,0.9267578125,0.06903076171875,0.00015783309936523438,0.00020039081573486328,0.0033397674560546875,0.0003437995910644531,5.453824996948242e-05
15,0.0,0.8701171875,0.11297607421875,0.0012674331665039062,0.0002359151840209961,0.0148773193359375,0.0003426074981689453,0.0003459453582763672
16,0.0,0.001117706298828125,0.98876953125,0.00022017955780029297,1.519918441772461e-05,0.007198333740234375,0.0024166107177734375,5.525350570678711e-05
17,0.0,0.2252197265625,0.003719329833984375,0.57861328125,0.002132415771484375,0.00499725341796875,0.169921875,0.015411376953125
18,1.0,0.0002841949462890625,0.9716796875,2.1755695343017578e-05,4.6133995056152344e-05,0.0274505615234375,0.00029206275939941406,0.0003769397735595703
19,1.0,0.41796875,0.552734375,0.0004901885986328125,0.0010547637939453125,0.023712158203125,0.00323486328125,0.0009002685546875
20,1.0,0.02142333984375,0.59423828125,0.0016622543334960938,0.0023670196533203125,0.338623046875,0.038360595703125,0.003566741943359375
21,1.0,0.0538330078125,0.9375,0.00010251998901367188,6.669759750366211e-05,0.007625579833984375,0.0006957054138183594,0.00012612342834472656
22,1.0,0.00699615478515625,0.9814453125,0.0004336833953857422,0.00015461444854736328,0.007556915283203125,0.0025539398193359375,0.0006327629089355469
23,1.0,0.162109375,0.7978515625,0.0008897781372070312,0.00016486644744873047,0.0178375244140625,0.02081298828125,0.0004353523254394531
24,1.0,0.0030670166015625,0.96533203125,3.319978713989258e-05,0.00027060508728027344,0.0208282470703125,0.01016998291015625,0.00047707557678222656
25,1.0,0.00968170166015625,0.8388671875,0.0005650520324707031,0.0010395050048828125,0.08673095703125,0.061798095703125,0.0011072158813476562
26,1.0,0.2100830078125,0.6455078125,0.00220489501953125,0.00045752525329589844,0.005474090576171875,0.134521484375,0.0016164779663085938
27,1.0,0.009674072265625,0.98681640625,2.384185791015625e-07,1.7881393432617188e-07,0.00024235248565673828,0.0032024383544921875,6.079673767089844e-06
28,1.0,0.00051116943359375,0.60009765625,0.20458984375,0.1298828125,0.05413818359375,0.0009775161743164062,0.00952911376953125
29,1.0,0.5673828125,0.054962158203125,0.264892578125,0.06414794921875,0.0135650634765625,0.0071258544921875,0.0281219482421875
30,1.0,0.0758056640625,0.436767578125,0.019622802734375,0.117431640625,0.3349609375,0.001911163330078125,0.013519287109375
31,1.0,0.01043701171875,0.1494140625,0.052825927734375,0.0026302337646484375,0.77880859375,0.0011587142944335938,0.004913330078125
32,1.0,0.27880859375,0.72021484375,2.384185791015625e-06,2.384185791015625e-07,0.000812530517578125,4.190206527709961e-05,7.987022399902344e-06
33,1.0,0.7666015625,0.0694580078125,0.00530242919921875,0.0008335113525390625,0.15576171875,0.00023651123046875,0.0016546249389648438
34,1.0,0.023590087890625,0.470458984375,0.0006060600280761719,0.0012979507446289062,0.0037746429443359375,0.498779296875,0.0014066696166992188
35,1.0,0.006206512451171875,0.9921875,5.602836608886719e-06,1.0132789611816406e-05,0.001129150390625,0.00039315223693847656,6.854534149169922e-06
36,1.0,0.41357421875,0.2388916015625,0.0199127197265625,0.00035500526428222656,0.32275390625,0.00347137451171875,0.0011615753173828125
37,1.0,0.0019006729125976562,0.91650390625,0.0032939910888671875,9.578466415405273e-05,0.07806396484375,0.00018358230590820312,3.808736801147461e-05
38,1.0,0.0008082389831542969,0.9306640625,0.046600341796875,0.0013151168823242188,0.0200653076171875,7.271766662597656e-05,0.000652313232421875
39,1.0,0.466064453125,0.280517578125,0.0014142990112304688,0.0007739067077636719,0.25,0.00029730796813964844,0.001068115234375
40,1.0,0.10968017578125,0.494384765625,0.01068878173828125,0.0229034423828125,0.301513671875,0.057586669921875,0.0032100677490234375
41,1.0,0.4755859375,0.381591796875,0.02545166015625,0.0002084970474243164,0.11212158203125,0.003917694091796875,0.0011272430419921875
42,1.0,0.08770751953125,0.87939453125,0.00016546249389648438,4.166364669799805e-05,0.0037078857421875,0.0287322998046875,0.0004134178161621094
