,Labels,MAL,NV,BCC,AK,BK,DF,SCC
0,0.0,0.1751708984375,0.1651611328125,0.00409698486328125,0.444580078125,0.1507568359375,0.004550933837890625,0.05560302734375
1,0.0,0.054443359375,0.6748046875,0.0190277099609375,0.055816650390625,0.182373046875,0.007503509521484375,0.0058746337890625
2,0.0,0.0009064674377441406,0.97265625,9.369850158691406e-05,0.0009908676147460938,0.025177001953125,4.8220157623291016e-05,5.704164505004883e-05
3,0.0,0.59375,0.341064453125,7.450580596923828e-06,0.000186920166015625,0.0648193359375,9.059906005859375e-06,5.4836273193359375e-06
4,0.0,0.005901336669921875,0.2020263671875,0.0211639404296875,0.57568359375,0.1920166015625,0.0006995201110839844,0.0026760101318359375
5,0.0,0.0006146430969238281,0.045440673828125,5.0961971282958984e-05,0.0011129379272460938,0.95263671875,5.543231964111328e-06,4.100799560546875e-05
6,0.0,0.01317596435546875,0.2412109375,6.252527236938477e-05,0.00513458251953125,0.740234375,0.0001392364501953125,0.00027370452880859375
7,0.0,0.01019287109375,0.97900390625,0.0004622936248779297,0.0003693103790283203,0.007282257080078125,0.0024471282958984375,0.00032448768615722656
8,0.0,0.0178375244140625,0.1558837890625,0.01302337646484375,0.7412109375,0.046478271484375,0.003017425537109375,0.022369384765625
9,0.0,0.05279541015625,0.26171875,0.0016937255859375,0.01190185546875,0.66064453125,0.0063018798828125,0.0046539306640625
10,0.0,0.1341552734375,0.583984375,0.0017805099487304688,0.004779815673828125,0.275146484375,0.00011831521987915039,7.12275505065918e-05
11,0.0,0.5205078125,0.300048828125,0.00762176513671875,0.01352691650390625,0.1470947265625,0.00632476806640625,0.00506591796875
12,0.0,0.005596160888671875,0.00911712646484375,0.081298828125,0.2264404296875,0.6240234375,0.0005526542663574219,0.053070068359375
13,0.0,0.027587890625,0.716796875,0.0037326812744140625,0.04510498046875,0.18505859375,0.011962890625,0.009735107421875
14,0.0,0.2431640625,0.0697021484375,0.0033740997314453125,0.030426025390625,0.6533203125,5.602836608886719e-05,0.00010597705841064453
15,0.0,0.0972900390625,0.6875,0.0300140380859375,0.00809478759765625,0.1741943359375,0.00048542022705078125,0.0024738311767578125
16,0.0,0.0098419189453125,0.0067138671875,7.796287536621094e-05,0.0070648193359375,0.97607421875,5.602836608886719e-06,6.604194641113281e-05
17,0.0,0.1763916015625,0.158203125,0.006626129150390625,0.00856781005859375,0.61181640625,0.003116607666015625,0.035400390625
18,0.0,0.01105499267578125,0.953125,0.00038361549377441406,0.0003464221954345703,0.032745361328125,0.0014238357543945312,0.0006818771362304688
19,0.0,0.0260772705078125,0.96142578125,0.0001379251480102539,4.76837158203125e-05,0.01198577880859375,0.00029540061950683594,3.9517879486083984e-05
20,0.0,0.402587890625,0.3828125,0.0166015625,0.0290069580078125,0.032440185546875,0.048248291015625,0.0882568359375
21,0.0,0.56640625,0.17919921875,0.01552581787109375,0.0068359375,0.2275390625,0.0034198760986328125,0.0011682510375976562
22,0.0,0.046661376953125,0.94482421875,5.1915645599365234e-05,0.00016987323760986328,0.00823974609375,2.9325485229492188e-05,1.7404556274414062e-05
23,0.0,0.05926513671875,0.921875,0.000640869140625,0.0011587142944335938,0.0164947509765625,0.0004489421844482422,0.00021004676818847656
24,0.0,0.87841796875,0.09954833984375,0.0003609657287597656,0.0023479461669921875,0.00423431396484375,0.00687408447265625,0.0082855224609375
25,0.0,0.0034847259521484375,0.08978271484375,0.0010004043579101562,0.00762176513671875,0.89794921875,1.5497207641601562e-05,9.763240814208984e-05
26,0.0,0.469970703125,0.044219970703125,0.00042176246643066406,0.0007147789001464844,0.48486328125,7.987022399902344e-06,1.2636184692382812e-05
27,0.0,0.1761474609375,0.4658203125,0.005207061767578125,0.134521484375,0.1978759765625,0.001953125,0.0184173583984375
28,0.0,0.08929443359375,0.250244140625,0.1461181640625,0.248046875,0.264892578125,0.00038623809814453125,0.0009713172912597656
29,0.0,0.0033206939697265625,0.143798828125,1.7523765563964844e-05,0.0019779205322265625,0.8505859375,1.0967254638671875e-05,1.3470649719238281e-05
30,0.0,0.042633056640625,0.62939453125,0.0008502006530761719,0.204345703125,0.05169677734375,0.00931549072265625,0.0616455078125
31,0.0,0.026123046875,0.54296875,0.004055023193359375,0.0011720657348632812,0.424560546875,0.0003993511199951172,0.0006222724914550781
32,0.0,0.0030059814453125,0.865234375,0.014678955078125,0.0008397102355957031,0.10638427734375,0.008514404296875,0.0015716552734375
33,0.0,0.003696441650390625,0.308349609375,0.004486083984375,0.00434112548828125,0.6787109375,0.0001289844512939453,0.00021517276763916016
34,0.0,0.1929931640625,0.435791015625,0.0027065277099609375,0.00817108154296875,0.359130859375,0.0004858970642089844,0.0008182525634765625
35,0.0,0.00968170166015625,0.0024356842041015625,8.106231689453125e-05,0.01468658447265625,0.97314453125,7.68899917602539e-06,0.00012099742889404297
36,0.0,0.796875,0.15087890625,0.0010347366333007812,0.0018415451049804688,0.0379638671875,0.007205963134765625,0.003986358642578125
37,0.0,0.1373291015625,1.7285346984863281e-06,0.0035572052001953125,0.0300445556640625,0.0025310516357421875,0.00018906593322753906,0.826171875
38,0.0,0.058502197265625,0.338623046875,0.0030879974365234375,0.0038700103759765625,0.58056640625,0.003448486328125,0.01200103759765625
39,0.0,0.07958984375,0.145751953125,0.0116729736328125,0.0052032470703125,0.73583984375,0.00873565673828125,0.0131378173828125
40,0.0,0.0020389556884765625,0.28955078125,0.0300445556640625,0.40478515625,0.251708984375,0.007175445556640625,0.0148162841796875
41,0.0,0.0911865234375,0.88037109375,0.0010929107666015625,0.00185394287109375,0.0250701904296875,0.00014507770538330078,0.00022125244140625
42,0.0,0.638671875,0.1285400390625,0.00033855438232421875,0.00024819374084472656,0.23046875,0.0002872943878173828,0.0012426376342773438
43,0.0,0.07244873046875,0.3271484375,0.0367431640625,0.0012884140014648438,0.56201171875,0.00019419193267822266,7.796287536621094e-05
44,0.0,0.261962890625,0.2000732421875,0.000980377197265625,0.005931854248046875,0.52783203125,0.00022351741790771484,0.0029239654541015625
45,0.0,0.0178375244140625,0.1558837890625,0.01302337646484375,0.7412109375,0.046478271484375,0.003017425537109375,0.022369384765625
46,0.0,0.41259765625,0.302978515625,0.0005793571472167969,0.2244873046875,0.041046142578125,0.00799560546875,0.010406494140625
47,0.0,0.732421875,0.2496337890625,0.0018367767333984375,0.0023670196533203125,0.01346588134765625,0.00029397010803222656,0.00023305416107177734
48,0.0,0.84423828125,0.05316162109375,0.0013380050659179688,0.0045166015625,0.0947265625,0.0005249977111816406,0.0016374588012695312
49,0.0,0.986328125,0.0025386810302734375,0.002086639404296875,0.0005340576171875,0.004917144775390625,0.0018253326416015625,0.0017194747924804688
50,0.0,0.15380859375,0.8251953125,0.0008392333984375,0.0113372802734375,0.00804901123046875,0.0006237030029296875,0.0003330707550048828
51,0.0,0.73876953125,0.1385498046875,0.0002416372299194336,0.001789093017578125,0.1180419921875,0.0016222000122070312,0.0010995864868164062
52,0.0,0.002506256103515625,0.52001953125,0.0003228187561035156,0.0034942626953125,0.473388671875,8.994340896606445e-05,0.00011420249938964844
53,0.0,0.8271484375,0.1536865234375,0.0019626617431640625,0.01019287109375,0.006587982177734375,0.00013530254364013672,0.00023686885833740234
54,0.0,0.08544921875,0.8193359375,0.007656097412109375,0.001941680908203125,0.0841064453125,0.00034809112548828125,0.00115966796875
55,0.0,0.607421875,0.12469482421875,0.00160980224609375,0.0292205810546875,0.1539306640625,0.024383544921875,0.05865478515625
56,0.0,0.83642578125,0.1614990234375,4.708766937255859e-06,8.404254913330078e-06,0.0019626617431640625,7.212162017822266e-06,1.8477439880371094e-06
57,0.0,0.27197265625,0.2496337890625,0.00017249584197998047,0.0001220703125,0.4775390625,0.00014984607696533203,0.0003197193145751953
58,0.0,0.8828125,0.10504150390625,4.5359134674072266e-05,0.00036144256591796875,0.0114898681640625,3.057718276977539e-05,5.0187110900878906e-05
59,0.0,0.1871337890625,0.3251953125,0.0026454925537109375,0.0073089599609375,0.47509765625,0.0007343292236328125,0.0017614364624023438
