,Labels,MAL,NV,BCC,AK,BK,DF,SCC
0,0.0,0.02276611328125,0.07244873046875,0.001956939697265625,0.00650787353515625,0.8935546875,0.0014734268188476562,0.001049041748046875
1,0.0,0.83740234375,0.12371826171875,0.001354217529296875,0.003589630126953125,0.0323486328125,0.0004911422729492188,0.001308441162109375
2,0.0,0.87890625,0.11480712890625,0.0011920928955078125,6.157159805297852e-05,0.004917144775390625,0.0001780986785888672,4.190206527709961e-05
3,0.0,0.79443359375,0.1002197265625,0.0142059326171875,0.004299163818359375,0.0462646484375,0.0162353515625,0.0245208740234375
4,0.0,0.96337890625,0.023529052734375,0.004451751708984375,0.0009188652038574219,0.00568389892578125,0.00067901611328125,0.001369476318359375
5,0.0,0.95849609375,0.03350830078125,0.0002655982971191406,9.417533874511719e-05,0.00736236572265625,1.0192394256591797e-05,1.609325408935547e-05
6,0.0,0.354736328125,0.041412353515625,0.404296875,0.01184844970703125,0.01548004150390625,0.035247802734375,0.1368408203125
7,0.0,0.56494140625,0.256591796875,0.0036163330078125,0.0075225830078125,0.137939453125,0.011688232421875,0.0179443359375
8,0.0,0.78515625,0.134765625,0.0185394287109375,0.00531005859375,0.041290283203125,0.010498046875,0.004543304443359375
9,0.0,0.87060546875,0.12744140625,4.595518112182617e-05,2.980232238769531e-07,0.00206756591796875,1.7881393432617188e-07,2.980232238769531e-07
10,0.0,0.8876953125,0.082275390625,0.0038318634033203125,0.00046944618225097656,0.0208892822265625,0.002407073974609375,0.0023632049560546875
11,0.0,0.83154296875,0.14794921875,0.003093719482421875,0.0008196830749511719,0.00716400146484375,0.00568389892578125,0.00390625
12,0.0,0.92578125,0.0638427734375,0.0032672882080078125,2.002716064453125e-05,0.00019860267639160156,0.00609588623046875,0.0007343292236328125
13,0.0,0.003520965576171875,0.00017893314361572266,0.00963592529296875,0.0186614990234375,0.005306243896484375,0.0009102821350097656,0.9619140625
14,0.0,0.1126708984375,0.8154296875,0.0025157928466796875,0.00582122802734375,0.03729248046875,0.022216796875,0.003932952880859375
15,0.0,0.3798828125,0.0567626953125,0.2120361328125,0.0295257568359375,0.041015625,0.06524658203125,0.215576171875
16,0.0,0.20263671875,0.2978515625,0.0033588409423828125,0.0162353515625,0.475830078125,0.0013027191162109375,0.002941131591796875
17,0.0,0.76220703125,0.1270751953125,0.00608062744140625,0.00690460205078125,0.04052734375,0.04449462890625,0.01262664794921875
18,0.0,0.341064453125,0.017913818359375,0.404296875,0.0518798828125,0.04296875,0.0102996826171875,0.1317138671875
19,1.0,0.221923828125,0.66552734375,0.00574493408203125,0.0031108856201171875,0.0943603515625,0.00641632080078125,0.0031108856201171875
20,1.0,0.13330078125,0.71484375,0.0006442070007324219,0.0009317398071289062,0.145751953125,0.003780364990234375,0.0007801055908203125
21,1.0,0.422607421875,0.434326171875,0.0014867782592773438,0.0002522468566894531,0.1409912109375,0.0002613067626953125,0.00018525123596191406
22,1.0,0.09613037109375,0.479736328125,0.00943756103515625,0.01422119140625,0.1014404296875,0.28759765625,0.01132965087890625
23,1.0,0.0390625,0.0887451171875,0.078125,0.30126953125,0.386962890625,0.04156494140625,0.064208984375
24,1.0,0.394287109375,0.5849609375,0.004978179931640625,0.0006718635559082031,0.007671356201171875,0.004856109619140625,0.002651214599609375
