,Labels,MAL,NV,BCC,AK,BK,DF,SCC
0,2.0,0.9052734375,0.05126953125,0.02801513671875,0.003032684326171875,0.0118560791015625,2.664327621459961e-05,0.0003693103790283203
1,1.0,0.0017547607421875,0.86376953125,0.038330078125,0.004978179931640625,0.08892822265625,0.0013933181762695312,0.0005741119384765625
2,0.0,0.931640625,0.003162384033203125,0.02783203125,0.0003254413604736328,0.036895751953125,0.0001360177993774414,0.00021648406982421875
3,1.0,0.021514892578125,0.9365234375,0.00045180320739746094,0.004413604736328125,0.03411865234375,0.0028171539306640625,0.0001958608627319336
4,0.0,0.89990234375,0.0989990234375,0.0001195073127746582,3.68952751159668e-05,0.0007462501525878906,4.774332046508789e-05,2.4437904357910156e-06
5,3.0,0.0694580078125,0.003265380859375,0.0001728534698486328,0.7236328125,0.1812744140625,9.584426879882812e-05,0.0219573974609375
6,1.0,0.1517333984375,0.67041015625,8.32676887512207e-05,0.0003261566162109375,0.177001953125,0.00020205974578857422,4.4465065002441406e-05
7,1.0,0.0068511962890625,0.9931640625,4.172325134277344e-07,1.7881393432617188e-07,0.00010859966278076172,1.1920928955078125e-07,0.0
8,4.0,0.6142578125,0.380126953125,4.2438507080078125e-05,1.5616416931152344e-05,0.005443572998046875,3.516674041748047e-06,5.960464477539062e-07
9,2.0,0.1492919921875,0.44970703125,0.282470703125,0.060882568359375,0.052734375,0.0002970695495605469,0.004383087158203125
10,2.0,0.105712890625,0.00907135009765625,0.38330078125,0.350341796875,0.135498046875,0.0004086494445800781,0.0158233642578125
11,4.0,0.006195068359375,0.52978515625,0.0010013580322265625,0.00862884521484375,0.42919921875,0.021026611328125,0.0041046142578125
12,4.0,0.07568359375,0.68505859375,0.00035452842712402344,0.00024890899658203125,0.2386474609375,3.135204315185547e-05,1.4424324035644531e-05
13,2.0,0.01727294921875,0.68505859375,0.2958984375,5.5849552154541016e-05,0.001270294189453125,0.0005550384521484375,2.086162567138672e-05
14,2.0,0.00177764892578125,0.0684814453125,0.841796875,0.00415802001953125,0.0738525390625,0.0009918212890625,0.00884246826171875
15,4.0,0.143798828125,0.031890869140625,6.99162483215332e-05,0.00028252601623535156,0.82421875,2.7418136596679688e-06,7.152557373046875e-06
16,2.0,0.2379150390625,0.1845703125,0.17919921875,0.044891357421875,0.344482421875,0.001453399658203125,0.007602691650390625
17,1.0,0.0235443115234375,0.9638671875,0.004238128662109375,0.0005698204040527344,0.004398345947265625,0.0031108856201171875,0.0001538991928100586
18,1.0,0.04559326171875,0.173095703125,0.5576171875,0.07135009765625,0.064697265625,0.0682373046875,0.0196380615234375
19,4.0,0.0472412109375,0.10760498046875,0.037689208984375,0.06622314453125,0.73486328125,0.002166748046875,0.00445556640625
20,4.0,0.0072021484375,0.50244140625,0.0010442733764648438,7.390975952148438e-05,0.48876953125,0.0003762245178222656,9.775161743164062e-06
21,2.0,0.1695556640625,0.05438232421875,0.11724853515625,0.54736328125,0.0112762451171875,0.0024509429931640625,0.097900390625
22,1.0,0.00424957275390625,0.8798828125,0.1136474609375,0.0003261566162109375,0.0017175674438476562,8.052587509155273e-05,1.0788440704345703e-05
23,0.0,0.958984375,0.0009336471557617188,0.0287322998046875,0.00031065940856933594,0.0093231201171875,0.00015556812286376953,0.0017137527465820312
24,2.0,0.21240234375,0.0224609375,0.10052490234375,0.037261962890625,0.328125,0.06732177734375,0.2320556640625
25,2.0,0.032501220703125,0.004795074462890625,0.666015625,0.04803466796875,0.2454833984375,0.00011479854583740234,0.0028533935546875
26,3.0,0.01419830322265625,0.0011262893676757812,6.526708602905273e-05,0.09552001953125,0.88916015625,7.033348083496094e-06,9.566545486450195e-05
27,1.0,0.002246856689453125,0.99755859375,2.8908252716064453e-05,1.3470649719238281e-05,7.349252700805664e-05,7.68899917602539e-06,1.1920928955078125e-06
28,2.0,0.0028629302978515625,0.057342529296875,0.00286865234375,0.01554107666015625,0.91943359375,0.0002378225326538086,0.0018377304077148438
29,3.0,0.1929931640625,0.173828125,0.00785064697265625,0.52978515625,0.081298828125,0.0018167495727539062,0.01220703125
30,3.0,0.0184173583984375,0.1453857421875,0.042388916015625,0.51904296875,0.274169921875,8.982419967651367e-05,0.0005555152893066406
31,3.0,0.0044708251953125,0.74365234375,0.202880859375,0.0411376953125,0.00609588623046875,0.0010423660278320312,0.0005917549133300781
32,2.0,0.97998046875,0.01441192626953125,0.0014104843139648438,0.00015866756439208984,0.0033817291259765625,0.0004429817199707031,4.887580871582031e-05
33,3.0,0.1229248046875,0.68408203125,0.006511688232421875,0.006908416748046875,0.17333984375,0.00013971328735351562,0.005977630615234375
34,2.0,0.1971435546875,0.1455078125,0.0221099853515625,0.0162811279296875,0.5908203125,0.005645751953125,0.022613525390625
35,2.0,0.2430419921875,0.304931640625,0.3037109375,0.003955841064453125,0.1402587890625,0.00010085105895996094,0.004146575927734375
36,4.0,0.00031828880310058594,0.99658203125,5.334615707397461e-05,9.59634780883789e-06,0.0028209686279296875,2.9206275939941406e-06,1.1920928955078125e-06
37,1.0,0.00498199462890625,0.99072265625,1.043081283569336e-05,6.198883056640625e-06,0.004261016845703125,6.377696990966797e-06,4.827976226806641e-06
38,3.0,0.0074920654296875,0.00778961181640625,0.00855255126953125,0.07904052734375,0.31298828125,0.006259918212890625,0.578125
39,4.0,0.00513458251953125,0.368896484375,0.01160430908203125,0.00281524658203125,0.609375,0.0021114349365234375,0.0002713203430175781
40,2.0,0.1553955078125,0.77392578125,0.0037517547607421875,0.007808685302734375,0.05487060546875,0.001308441162109375,0.002857208251953125
41,3.0,0.061859130859375,0.07220458984375,0.0286407470703125,0.0028133392333984375,0.83447265625,2.5331974029541016e-05,9.560585021972656e-05
42,2.0,0.046905517578125,0.79248046875,0.0251007080078125,0.0002315044403076172,0.1279296875,0.00018203258514404297,0.007080078125
43,3.0,0.041259765625,0.360107421875,0.486328125,0.08642578125,0.02459716796875,0.0004832744598388672,0.0007386207580566406
44,1.0,0.005298614501953125,0.99365234375,0.0001443624496459961,1.3709068298339844e-06,0.0006670951843261719,1.2516975402832031e-06,5.364418029785156e-07
45,5.0,0.00011056661605834961,0.99853515625,3.528594970703125e-05,9.232759475708008e-05,0.00015473365783691406,0.0008606910705566406,2.3245811462402344e-06
46,3.0,0.35009765625,0.452880859375,0.0004448890686035156,0.1910400390625,0.003753662109375,0.00015592575073242188,0.0015344619750976562
47,2.0,0.0036220550537109375,0.3466796875,0.1341552734375,0.467529296875,0.047027587890625,0.0002589225769042969,0.0007762908935546875
48,0.0,0.1475830078125,0.8525390625,7.212162017822266e-05,5.602836608886719e-06,8.32676887512207e-05,5.543231964111328e-06,1.7881393432617188e-07
49,2.0,0.10919189453125,0.0114288330078125,0.409912109375,0.01904296875,0.1866455078125,0.0032291412353515625,0.260498046875
50,2.0,0.010589599609375,0.1485595703125,0.10528564453125,0.5263671875,0.1533203125,0.0034236907958984375,0.05242919921875
51,2.0,0.12054443359375,0.377685546875,0.308349609375,0.1439208984375,0.03533935546875,0.00617218017578125,0.00804901123046875
52,2.0,0.0665283203125,0.86279296875,0.015167236328125,0.032501220703125,0.0215606689453125,0.0007686614990234375,0.0004897117614746094
53,0.0,0.080810546875,0.5380859375,0.1964111328125,0.0005712509155273438,0.1837158203125,0.00016438961029052734,0.00024235248565673828
54,0.0,0.978515625,0.0209503173828125,4.76837158203125e-06,4.172325134277344e-07,0.00031948089599609375,1.1324882507324219e-06,1.7881393432617188e-07
