,Labels,MAL,NV,BCC,AK,BK,DF,SCC
0,0.0,0.84814453125,0.0070648193359375,0.0015544891357421875,0.043609619140625,0.09649658203125,0.0004582405090332031,0.0027065277099609375
1,0.0,0.8408203125,0.1536865234375,5.066394805908203e-05,0.00038552284240722656,0.004932403564453125,0.00015664100646972656,4.214048385620117e-05
2,0.0,0.9560546875,0.0030841827392578125,0.00012886524200439453,0.00176239013671875,0.03863525390625,2.2232532501220703e-05,0.0002503395080566406
3,0.0,0.9931640625,0.001140594482421875,0.002330780029296875,0.00010061264038085938,0.0016088485717773438,0.0009055137634277344,0.0008392333984375
4,0.0,0.96533203125,0.033050537109375,3.039836883544922e-06,7.569789886474609e-06,0.0014190673828125,1.0788440704345703e-05,4.947185516357422e-06
5,0.0,0.032958984375,0.44189453125,0.022613525390625,0.0008683204650878906,0.498779296875,0.0018739700317382812,0.0009684562683105469
6,0.0,0.337646484375,0.52490234375,0.0001150369644165039,0.0004248619079589844,0.13427734375,0.0024051666259765625,0.0001609325408935547
7,0.0,0.09515380859375,0.0165557861328125,0.611328125,0.0594482421875,0.162841796875,0.0152130126953125,0.039520263671875
8,0.0,0.64501953125,0.004180908203125,0.0012998580932617188,0.1966552734375,0.1517333984375,0.00035190582275390625,0.000926971435546875
9,0.0,0.701171875,0.044921875,0.11328125,0.0207672119140625,0.11517333984375,0.0024566650390625,0.002056121826171875
10,0.0,0.151611328125,0.8115234375,0.00539398193359375,0.0001817941665649414,0.0276641845703125,0.00302886962890625,0.00033164024353027344
11,0.0,0.479736328125,0.5166015625,0.00010073184967041016,0.0006108283996582031,0.0022220611572265625,0.0005650520324707031,0.0001195669174194336
12,0.0,0.0160980224609375,0.000522613525390625,0.93212890625,0.006290435791015625,0.0274200439453125,0.0042266845703125,0.01351165771484375
13,0.0,0.84375,0.004428863525390625,0.0601806640625,0.0023059844970703125,0.0838623046875,0.00040149688720703125,0.005199432373046875
14,0.0,0.8271484375,0.0035457611083984375,0.13525390625,0.0030384063720703125,0.022857666015625,0.004852294921875,0.0032863616943359375
15,0.0,0.92626953125,0.0712890625,9.328126907348633e-05,7.68899917602539e-05,0.0022029876708984375,0.00016689300537109375,5.644559860229492e-05
16,0.0,0.52734375,0.450927734375,0.0012340545654296875,0.0005664825439453125,0.0184326171875,0.0009694099426269531,0.0005178451538085938
17,0.0,0.472900390625,0.26220703125,0.08026123046875,0.00507354736328125,0.1644287109375,0.008575439453125,0.00649261474609375
